Date,Tweet-text,Retweets,Likes,entities,topic,confidence,sentiment,sentiment_confidence
2017/05/14_07:01,Happy Mother's Day to my love and partner on this journey @MichelleObama and to all the wonderful hardworking mothers out there.,107600,714375,"[['@MichelleObama', 'PERSON']]",americans,0.5033966898918152,positive,0.9886462688446044
2017/05/03_12:42,We're rolling up our sleeves again back where it all started. Join us at http://Obama.org .https://twitter.com/obamafoundation/status/859830987198537731 …,23027,119718,[],americans,0.4674125015735626,positive,0.7017404437065125
2017/05/02_10:19,Well said Jimmy. That's exactly why we fought so hard for the ACA and why we need to protect it for kids like Billy. And congratulations!https://twitter.com/jimmykimmel/status/859253161873125376 …,124681,491777,"[['Jimmy', 'PERSON'],['ACA', 'LAW'],['Billy', 'PERSON']]",health,0.7419268488883972,positive,0.933054745197296
2017/03/02_07:22,Humbled to be recognized by a family with a legacy of service. Who's your #ProfileInCourage? Tell me about them: https://www.obama.org/your-voice/ https://twitter.com/JFKLibrary/status/837318374233354248 …,17938,103628,[],americans,0.4984189867973327,positive,0.9090957045555116
2017/02/14_07:34,Happy Valentine’s Day @michelleobama! Almost 28 years with you but it always feels new.pic.twitter.com/O0UhJWoqGN,247917,1073972,"[['@michelleobama', 'PERSON']]",americans,0.5323586463928223,positive,0.9898568391799928
2016/11/05_08:38,In the weekly address President Obama discusses what #Obamacare has done to improve health care.http://ofa.bo/2ebbyAo,4369,28289,"[['Obama', 'PERSON'],['Obamacare', 'WORK_OF_ART']]",health,0.7665428519248962,neutral,0.6845638155937195
2016/11/04_11:25,The landmark #ParisAgreement enters into force today—we must keep up the momentum to #ActOnClimate. http://ofa.bo/2fn8oHC,5849,24654,"[['#ParisAgreement', 'LAW']]",climate change,0.9209248423576356,positive,0.7089582681655884
2016/11/03_12:08,The positive impact of #Obamacare is undeniable but there's one big factor holding many states back:http://ofa.bo/2feEipF,1838,11124,"[['Obamacare', 'EVENT']]",health,0.7827908992767334,positive,0.592477560043335
2016/11/02_08:13,Thanks to #Obamacare quality health care is available to everyone. The marketplace is now open—make sure you and your family #GetCovered.pic.twitter.com/0DDAhckcDW,3088,14308,"[['#Obamacare', 'LAW']]",health,0.8188498020172119,positive,0.9344022274017334
2016/11/01_10:55,With #Obamacare people can focus on treatment for pre-existing conditions without the fear of coverage being capped or denied. #GetCoveredpic.twitter.com/QqCs6K3y2v,2186,10186,"[['#Obamacare', 'LAW']]",health,0.746059000492096,neutral,0.6378268599510193
2016/10/31_13:12,Usted y su familia merecen la tranquilidad de saber que están cubiertos. El mercado de seguros abre mañana.pic.twitter.com/9iRCkLRGZD,969,5254,"[['Usted', 'PERSON']]",business,0.4918023943901062,neutral,0.8642522096633911
2016/10/31_11:08,Speak up in support of quality affordable health care for all.http://ofa.bo/2f5XyoV,958,4975,[],health,0.920956552028656,positive,0.648080587387085
2016/10/31_10:00,There's nothing to be scared of when searching for health insurance. Three in four people can #GetCovered for less than $75 a month.pic.twitter.com/YixI8RXOdq,1666,7288,[],health,0.8106958866119385,neutral,0.5085787773132324
2016/10/28_08:07,Senate leaders should put the common good above politics—the integrity of our nation's highest court depends on it. #DoYourJobpic.twitter.com/Ie5vbg4f5D,3585,12797,"[['Senate', 'ORG']]",politics,0.6856203079223633,neutral,0.6045806407928467
2016/10/27_15:17,Don't ghost on your health and well-being—your chance to #GetCovered is coming up. Open enrollment starts November 1.pic.twitter.com/J86AESUreZ,1225,6083,[],health,0.9054851531982422,positive,0.5234549045562744
2016/10/27_14:31,Climate change is happening now. Denial is dangerous.http://ofa.bo/2efZv0y,4213,10491,[],climate change,0.9549936056137084,negative,0.7936580181121826
2016/10/27_13:24,If you're willing to work hard and play by the rules you should be able to get ahead.pic.twitter.com/394hdJttgO,1922,8289,[],business,0.4272716641426086,positive,0.6039485931396484
2016/10/27_11:55,President Obama lays out just a few of the ways in which #Obamacare has helped millions of Americans.http://www.snappytv.com/tc/3055958,1795,7599,"[['Obama', 'PERSON'],['Obamacare', 'ORG']]",americans,0.5331303477287292,positive,0.8221077919006348
2016/10/27_08:27,Obamacare has helped millions of Americans gain the peace of mind that comes with coverage. Show your support: http://ofa.bo/2dLT09T,1060,4924,"[['Obamacare', 'ORG'],['Americans', 'NORP']]",health,0.6786211133003235,positive,0.853853166103363
2016/10/26_12:32,This is what happens when we focus on building an economy that works for everyone not just those at the top.http://ofa.bo/2f890nF,2094,6942,[],business,0.4078195691108703,positive,0.5651952028274536
2016/10/26_09:26,Help protect the progress we've made in helping millions of Americans get covered. Add your name now:http://ofa.bo/2dIKiZL,760,3723,"[['Americans', 'NORP']]",americans,0.6547026038169861,positive,0.517562747001648
2016/10/25_12:55,Women the sick survivors—they all deserve fair treatment in our health care system. #Obamacarepic.twitter.com/G948HN7pzV,2181,9342,[],health,0.8227542638778687,neutral,0.5649823546409607
2016/10/24_08:21,Health care is a right not a privilege—and #Obamacare works to protect that right for millions of Americans.pic.twitter.com/B7fO8rhggW,2667,11113,"[['Obamacare', 'ORG']]",health,0.8436288237571716,positive,0.5788012742996216
2016/10/21_09:40,Being able to stay on a parent's plan enables millions of young adults to make choices about their future with the security of health care.pic.twitter.com/s87tsEpUv1,2467,11726,[],health,0.8420031666755676,positive,0.786363959312439
2016/10/21_07:55,Because of Obamacare another 20 million Americans now know the financial security of health insurance.http://www.snappytv.com/tc/3055928,1634,7523,"[['Obamacare', 'EVENT'],['Americans', 'NORP']]",health,0.6340673565864563,neutral,0.6361148953437805
2016/10/20_10:52,LIVE: President Obama is in Miami talking about the progress made possible by the Affordable Care Act. http://ofa.bo/2ekISnP,582,2701,"[['Obama', 'PERSON'],['Miami', 'GPE'],['the Affordable Care Act', 'LAW']]",health,0.6654124855995178,neutral,0.5161546468734741
2016/10/19_11:07,Our Supreme Court has been short a justice for far too long. #DoYourJob Senate leaders. http://ofa.bo/2e1Kwce,1325,4317,"[['Our Supreme Court', 'ORG'],['Senate', 'ORG']]",americans,0.536616861820221,negative,0.5497580766677856
2016/10/18_13:00,We can't afford to let this be the new normal. http://ofa.bo/2dZi76F  #ActOnClimate,1818,4431,[],climate change,0.7042705416679382,negative,0.7519808411598206
2016/10/18_11:25,Denying climate change is dangerous. Join @OFA supporters in standing up for bold action now: http://ofa.bo/2e3fRg6  #ActOnClimate,709,2878,"[['@OFA', 'ORG']]",climate change,0.8874108195304871,neutral,0.4981555044651031
2016/10/18_10:10,Climate change is real but so is the progress we're making to #ActOnClimate. Let's keep it up.pic.twitter.com/GOFKXQblGJ,2015,8065,[],climate change,0.8828645348548889,positive,0.6978654265403748
2016/10/18_08:45,This is just the latest step forward in the push to #ActOnClimate.http://ofa.bo/2eBOxHu,809,3358,[],climate change,0.9014824628829956,positive,0.791650116443634
2016/10/17_15:14,Read why @FLOTUS is fighting to ensure that girls everywhere have access to quality education. http://ofa.bo/2ezmhFx  #LetGirlsLearn,1321,5486,"[['@FLOTUS', 'ORG']]",americans,0.460245132446289,neutral,0.5370345711708069
2016/10/17_14:07,"Wildfires in the next few decades could be ""unrecognizable"" to previous generations—because of climate change:http://ofa.bo/2dWNyOS",1169,3222,[],climate change,0.9723738431930542,negative,0.5951533317565918
2016/10/17_11:46,Senate leaders are blocking the Supreme Court nomination for their own political gain—don't be silent: http://ofa.bo/2dJghVG  #DoYourJob,1350,3783,"[['Senate', 'ORG'],['Supreme Court', 'ORG']]",politics,0.907365381717682,negative,0.5148850679397583
2016/10/14_14:17,We need a fully functional Supreme Court. Editorial boards across the country agree: http://ofa.bo/2dCG7KU  #DoYourJob,1036,3713,"[['Supreme Court', 'ORG']]",americans,0.6598177552223206,neutral,0.5778540372848511
2016/10/14_10:31,Denying climate change is dangerous. Join @OFA supporters in standing up for bold action now: http://ofa.bo/2dZNTRx  #ActOnClimate,711,2768,"[['@OFA', 'ORG']]",climate change,0.8830853700637817,neutral,0.5023258328437805
2016/10/14_09:18,Cynics take note: When we #ActOnClimate we build a stronger future.pic.twitter.com/wHHMdo2ro6,1085,4168,[],climate change,0.9246224761009216,positive,0.732243001461029
2016/10/13_09:53,Senate leaders' political games are handicapping the Supreme Court—and judgeships across the country. http://ofa.bo/2dVVHno  #DoYourJob,1041,3196,"[['Senate', 'ORG'],['the Supreme Court', 'ORG']]",politics,0.7358224391937256,negative,0.648230254650116
2016/10/12_14:02,LIVE: President Obama is speaking at a reception celebrating #HispanicHeritageMonth. http://ofa.bo/2egOvVm,535,2241,"[['Obama', 'PERSON'],['#HispanicHeritageMonth.', 'EVENT']]",americans,0.5212533473968506,positive,0.5436972379684448
2016/10/12_12:43,Support the bold steps we're taking against climate change. Say you're ready to #ActOnClimate: http://ofa.bo/2dcUwww,554,2281,"[['#ActOnClimate:', 'EVENT']]",climate change,0.8964978456497192,positive,0.6917843818664551
2016/10/12_10:57,Last week more than 190 countries reached a landmark deal to reduce carbon pollution from aviation. http://ofa.bo/2dcG2Nb  #ActOnClimate,897,3564,[],climate change,0.7500178813934326,positive,0.6792299151420593
2016/10/12_08:25,Climate change's effects are devastating. Denying the science behind it does nothing to help. http://ofa.bo/2d7ppaq  #ActOnClimate,1239,3444,[],climate change,0.9339908361434937,negative,0.8413189649581909
2016/10/11_14:18,LGBT individuals deserve to know their country stands beside them. —President Obama #NationalComingOutDaypic.twitter.com/op7nBzbaod,19497,42719,"[['Obama', 'PERSON']]",americans,0.6431378722190857,neutral,0.6445449590682983
2016/10/07_15:03,The uninsured rate is the lowest it's been in decades thanks to #Obamacare. Spread the word. http://ofa.bo/2dLpd09 pic.twitter.com/zH364SozNu,1768,6526,[],health,0.7297486662864685,positive,0.7265214920043945
2016/10/07_13:38,Deadline tonight—help rein in payday lenders that succeed by targeting vulnerable Americans: http://ofa.bo/2cXFmzM  #StopTheDebtTrap,650,2334,"[['Americans', 'NORP']]",americans,0.7316451668739319,neutral,0.7154711484909058
2016/10/07_12:54,The Obama administration and @CFPB are working to protect consumers and #StopTheDebtTrap.pic.twitter.com/UMO01OUkdh,588,2543,"[['Obama', 'PERSON'],['@CFPB', 'ORG']]",americans,0.5618239045143127,neutral,0.5442581176757812
2016/10/07_11:02,Our economy is on a better stronger course.http://ofa.bo/2dkzDAj,609,2548,[],business,0.4674186110496521,positive,0.9029539227485656
2016/10/07_09:16,The economic progress we've made is undeniable—let's keep it up.pic.twitter.com/gAlfaC1hkI,1098,3795,[],business,0.5483804941177368,positive,0.9454753398895264
