Date,Tweet-text,Retweets,Likes,entities,topic,confidence,sentiment,sentiment_confidence
2017/06/02_10:35,On this National Gun Violence Awareness Day let your voice be heard and show your commitment to reducing gun violence.pic.twitter.com/eXkV4WmkqA,69620,380004,,USA,0.4482741057872772,neutral,0.6779797077178955
2017/05/29_06:09,Forever grateful for the service and sacrifice of all who fought to protect our freedoms and defend this country we love.pic.twitter.com/y7IQltbEz9,127303,685817,,USA,0.6962700486183167,positive,0.9638637900352478
2017/05/27_06:15,Good to see my friend Prince Harry in London to discuss the work of our foundations & offer condolences to victims of the Manchester attack.https://twitter.com/kensingtonroyal/status/868418451970379776 …,72412,482482,"['Prince Harry' 'PERSON'],['London' 'GPE'],['Manchester' 'GPE']",family,0.6004635095596313,positive,0.6993160247802734
2017/05/25_07:13,Through faith love and resolve the character of the people of Manchester has shown itself. Our thoughts & prayers are with you.https://twitter.com/justinwelby/status/867738559108837377 …,41518,213844,['Manchester' 'GPE'],family,0.67153000831604,positive,0.7116301655769348
2017/05/23_09:56,Our hearts go out to those killed and wounded in Manchester. Americans will always stand shoulder to shoulder with the people of the UK.,212023,1003769,"['Manchester' 'GPE'],['Americans' 'NORP'],['UK' 'GPE']",USA,0.7158228158950806,neutral,0.6371555328369141
2017/05/22_14:16,Excited to hear from Sierra Imani Filiz and Benedikt who are making a difference at home and abroad. See you in Berlin!https://twitter.com/obamafoundation/status/866758362658111488 …,9589,81942,"['Sierra Imani Filiz' 'PERSON'],['Benedikt' 'PERSON']",family,0.5049564838409424,positive,0.9745294451713562
2017/05/14_07:01,Happy Mother's Day to my love and partner on this journey @MichelleObama and to all the wonderful hardworking mothers out there.,107600,714375,['@MichelleObama' 'PERSON'],family,0.8543007373809814,positive,0.9847012758255005
2017/05/02_10:19,Well said Jimmy. That's exactly why we fought so hard for the ACA and why we need to protect it for kids like Billy. And congratulations!https://twitter.com/jimmykimmel/status/859253161873125376 …,124681,491777,"['Jimmy' 'PERSON'],['ACA' 'LAW'],['Billy' 'PERSON']",health,0.7375734448432922,positive,0.8681468367576599
2017/03/23_06:00,My heart goes out to the victims and their families in London. No act of terror can shake the strength and resilience of our British ally.,137843,792156,"['London' 'GPE'],['British' 'NORP']",family,0.723834753036499,neutral,0.4757809042930603
2017/03/19_08:51,Chuck Berry rolled over everyone who came before him – and turned up everyone who came after. We'll miss you Chuck. Be good.,64780,393298,"['Chuck Berry' 'PERSON'],['Chuck' 'PERSON']",family,0.7356244325637817,positive,0.5452244281768799
2017/03/08_13:14,On International Women’s Day @MichelleObama and I are inspired by all of you who embrace your power to drive change.https://twitter.com/obamafoundation/status/839584161442775040 …,49983,267669,['@MichelleObama' 'PERSON'],family,0.5053309202194214,positive,0.9015650749206543
2017/03/02_07:22,Humbled to be recognized by a family with a legacy of service. Who's your #ProfileInCourage? Tell me about them: https://www.obama.org/your-voice/ https://twitter.com/JFKLibrary/status/837318374233354248 …,17938,103628,,family,0.9520169496536255,positive,0.9090957045555115
2017/02/14_07:34,Happy Valentine’s Day @michelleobama! Almost 28 years with you but it always feels new.pic.twitter.com/O0UhJWoqGN,247917,1073972,['@michelleobama' 'PERSON'],family,0.7908483147621155,positive,0.9858773946762085
2016/11/05_08:38,In the weekly address President Obama discusses what #Obamacare has done to improve health care.http://ofa.bo/2ebbyAo,4369,28289,"['Obama' 'PERSON'],['Obamacare' 'WORK_OF_ART']",health,0.8803087472915649,neutral,0.7451873421669006
2016/11/04_15:16,Let's keep working to keep our economy on a better stronger course.pic.twitter.com/bV2BVjyj7a,8993,44928,,business,0.4416329562664032,positive,0.8542428016662598
2016/11/04_11:25,The landmark #ParisAgreement enters into force today—we must keep up the momentum to #ActOnClimate. http://ofa.bo/2fn8oHC,5849,24654,['#ParisAgreement' 'LAW'],climate change,0.9205846190452576,positive,0.5430033206939697
2016/11/04_09:12,The economy added 161000 jobs in October and wages are up 2.8 percent over the past year. http://ofa.bo/2e8XF5N  #JobsReport,3759,17189,,business,0.3920227587223053,positive,0.7448737025260925
2016/11/03_12:08,The positive impact of #Obamacare is undeniable but there's one big factor holding many states back:http://ofa.bo/2feEipF,1838,11124,['Obamacare' 'EVENT'],health,0.8734095096588135,positive,0.5078799724578857
2016/11/02_11:22,Tens of millions of Americans have benefited from #Obamacare. Make sure you're one of them. #GetCoveredpic.twitter.com/e1KoXcPtpU,2139,11563,"['Americans' 'NORP'],['Obamacare' 'EVENT']",health,0.7080631852149963,positive,0.7022508978843689
2016/11/02_08:13,Thanks to #Obamacare quality health care is available to everyone. The marketplace is now open—make sure you and your family #GetCovered.pic.twitter.com/0DDAhckcDW,3088,14308,['#Obamacare' 'LAW'],health,0.7595811486244202,positive,0.91351318359375
2016/11/01_10:55,With #Obamacare people can focus on treatment for pre-existing conditions without the fear of coverage being capped or denied. #GetCoveredpic.twitter.com/QqCs6K3y2v,2186,10186,['#Obamacare' 'LAW'],health,0.8482000827789307,neutral,0.6567688584327698
2016/11/01_08:54,The Obamacare marketplace is now open. If you're uninsured now is the time to shop for a plan and #GetCovered. http://ofa.bo/2f9F877 pic.twitter.com/uiA1EGZylU,1075,5523,['Obamacare' 'ORG'],health,0.6691563129425049,neutral,0.7292287945747375
2016/10/31_15:09,Lions and Tiggers and bears! Oh my! #HappyHalloweenpic.twitter.com/iU4fjBhi0Y,6561,32633,,family,0.6180909872055054,positive,0.970401406288147
2016/10/31_13:12,Usted y su familia merecen la tranquilidad de saber que están cubiertos. El mercado de seguros abre mañana.pic.twitter.com/9iRCkLRGZD,969,5254,['Usted' 'PERSON'],family,0.8781749606132507,neutral,0.8346666693687439
2016/10/31_11:08,Speak up in support of quality affordable health care for all.http://ofa.bo/2f5XyoV,958,4975,,health,0.9313919544219971,positive,0.648080587387085
2016/10/31_10:00,There's nothing to be scared of when searching for health insurance. Three in four people can #GetCovered for less than $75 a month.pic.twitter.com/YixI8RXOdq,1666,7288,,health,0.7811998128890991,neutral,0.5085787773132324
2016/10/28_09:50,Senate leaders' obstruction of our Supreme Court nomination process is unacceptable. Say so: http://ofa.bo/2dP8GJo  #DoYourJob,1342,5430,"['Senate' 'ORG'],['Supreme Court' 'ORG']",business,0.43019869923591614,negative,0.7136837244033813
2016/10/28_08:07,Senate leaders should put the common good above politics—the integrity of our nation's highest court depends on it. #DoYourJobpic.twitter.com/Ie5vbg4f5D,3585,12797,['Senate' 'ORG'],politics,0.7660970091819763,neutral,0.6367694735527039
2016/10/27_15:17,Don't ghost on your health and well-being—your chance to #GetCovered is coming up. Open enrollment starts November 1.pic.twitter.com/J86AESUreZ,1225,6083,,health,0.9196404218673706,positive,0.5234549045562744
2016/10/27_14:31,Climate change is happening now. Denial is dangerous.http://ofa.bo/2efZv0y,4213,10491,,climate change,0.944085955619812,negative,0.7936580181121826
2016/10/27_13:24,If you're willing to work hard and play by the rules you should be able to get ahead.pic.twitter.com/394hdJttgO,1922,8289,,business,0.39758333563804626,positive,0.6039485931396484
2016/10/27_08:27,Obamacare has helped millions of Americans gain the peace of mind that comes with coverage. Show your support: http://ofa.bo/2dLT09T,1060,4924,"['Obamacare' 'ORG'],['Americans' 'NORP']",health,0.8510572910308838,positive,0.7962985634803772
2016/10/26_12:32,This is what happens when we focus on building an economy that works for everyone not just those at the top.http://ofa.bo/2f890nF,2094,6942,,business,0.4299604296684265,positive,0.5651952028274536
2016/10/25_12:55,Women the sick survivors—they all deserve fair treatment in our health care system. #Obamacarepic.twitter.com/G948HN7pzV,2181,9342,,health,0.8950883150100708,neutral,0.5649823546409607
2016/10/24_14:32,Strong policies that help working families get ahead are good for our economy.pic.twitter.com/QRRhibjZCl,1735,6885,,family,0.6760867238044739,positive,0.9001978635787964
2016/10/24_11:52,Since 2010 America's uninsured rate has been cut in half. Help build on that progress—join Team #Obamacare today: http://ofa.bo/2e4wfdd,735,3397,"['America' 'GPE'],['#Obamacare' 'EVENT']",health,0.610960841178894,positive,0.5673133134841919
2016/10/24_08:21,Health care is a right not a privilege—and #Obamacare works to protect that right for millions of Americans.pic.twitter.com/B7fO8rhggW,2667,11113,['Obamacare' 'ORG'],health,0.9461349844932556,positive,0.541098952293396
2016/10/21_09:40,Being able to stay on a parent's plan enables millions of young adults to make choices about their future with the security of health care.pic.twitter.com/s87tsEpUv1,2467,11726,,health,0.7134184241294861,positive,0.786363959312439
2016/10/21_07:55,Because of Obamacare another 20 million Americans now know the financial security of health insurance.http://www.snappytv.com/tc/3055928,1634,7523,"['Obamacare' 'EVENT'],['Americans' 'NORP']",health,0.7729003429412842,neutral,0.6863739490509033
2016/10/20_13:42,Stand up for the law that's helped 20 million more Americans gain health coverage. Join Team @Obamacare today: http://ofa.bo/2enxsPd,987,4521,['Americans' 'NORP'],health,0.7403889298439026,positive,0.6181420087814331
2016/10/20_10:52,LIVE: President Obama is in Miami talking about the progress made possible by the Affordable Care Act. http://ofa.bo/2ekISnP,582,2701,"['Obama' 'PERSON'],['Miami' 'GPE'],['the Affordable Care Act' 'LAW']",health,0.7568767070770264,neutral,0.6857616305351257
2016/10/20_09:54,Tune in at 1:55 p.m. ET to watch President Obama speak about the successes of the Affordable Care Act. http://ofa.bo/2ekISnP,475,2328,"['Obama' 'PERSON'],['the Affordable Care Act' 'LAW']",health,0.6554558873176575,positive,0.5541686415672302
2016/10/19_11:07,Our Supreme Court has been short a justice for far too long. #DoYourJob Senate leaders. http://ofa.bo/2e1Kwce,1325,4317,"['Our Supreme Court' 'ORG'],['Senate' 'ORG']",USA,0.4224415123462677,negative,0.5136145353317261
2016/10/18_13:00,We can't afford to let this be the new normal. http://ofa.bo/2dZi76F  #ActOnClimate,1818,4431,,climate change,0.6940982937812805,negative,0.7519808411598206
2016/10/18_11:25,Denying climate change is dangerous. Join @OFA supporters in standing up for bold action now: http://ofa.bo/2e3fRg6  #ActOnClimate,709,2878,['@OFA' 'ORG'],climate change,0.8798128962516785,neutral,0.5053113698959351
2016/10/18_10:10,Climate change is real but so is the progress we're making to #ActOnClimate. Let's keep it up.pic.twitter.com/GOFKXQblGJ,2015,8065,,climate change,0.8990585803985596,positive,0.6978654265403748
2016/10/18_08:45,This is just the latest step forward in the push to #ActOnClimate.http://ofa.bo/2eBOxHu,809,3358,,climate change,0.9100827574729919,positive,0.791650116443634
2016/10/17_14:07,"Wildfires in the next few decades could be ""unrecognizable"" to previous generations—because of climate change:http://ofa.bo/2dWNyOS",1169,3222,,climate change,0.9697244167327881,negative,0.5951533317565918
2016/10/17_11:46,Senate leaders are blocking the Supreme Court nomination for their own political gain—don't be silent: http://ofa.bo/2dJghVG  #DoYourJob,1350,3783,"['Senate' 'ORG'],['Supreme Court' 'ORG']",politics,0.9464455842971802,neutral,0.4938373565673828
